Cycle,A,B,C,D,E,F,G,H
0,1611.830755350208,52.80669701383572,7.323164492295431,-0.38366816118513736,-2.3517547130970144,-2.5970464382886096,-2.398768626540873,-4.995216822904752
1,1610.8188369921736,51.95766756739645,0.7345109442201889,6.532641730626776,3.4957975472172804,2.568074976165031,-4.797671383887184,-3.662045286039682
2,1600.1874175288206,55.036960557561734,11.840034652493532,-0.7357161934092533,0.16751478341058068,5.937227231845452,0.9940112176472506,1.4889175749401287
3,1599.25536242482,53.20109126378659,14.802778569492604,1.8953412075365412,9.440297409275516,-2.341572510822723,-0.6156907653842099,7.127451526384115
4,1592.0814073339336,52.73636715709596,9.571682678266644,0.5766477261548243,7.466571815689206,4.380747240858722,1.3651565625544153,3.879610423457487
5,1597.9549643281327,51.98191539557135,6.06774796819,-1.1959919420344125,-1.8098928852448057,4.24142603641118,-0.8185326451554392,-0.28626488125102956
6,1590.3879009739446,48.764606738341584,9.27772967562395,7.9507793643204,-4.930178415742638,-2.3373078261154463,-2.0739113763651282,-0.3652157864307175
7,1586.1451884058508,54.5626434831853,13.78163696058412,1.8761296368807279,8.20429698459933,-1.9677192608497256,-0.39247896551658934,8.512056426960878
8,1584.7204093655869,51.671697273879985,13.030256381846913,-2.2795795319538024,-4.361832398064365,2.9773660784793576,0.6864271004168617,0.01568275730356411
9,1576.5199636215445,53.356282540711675,25.104079237952853,-1.7418572207019476,-3.8190730413348652,9.551393208487116,6.887127301238023,4.713597775546119
10,1586.1564937854448,47.030541275689714,18.016906302362813,4.7625556414512875,4.994990876889231,2.937550637907381,-1.3047967379683474,-4.56138017427975
11,1578.443021375164,50.270568963345134,23.694235995515452,0.8869859970570082,-4.437130824892505,7.146493050287109,6.5717197072923,2.0554171899204463
12,1570.5988642424109,46.18969047701946,24.6647178241457,-0.9528408224604541,2.995617134876543,-4.909220410490115,6.014179199162092,-4.277982628490249
13,1572.8664499277822,42.31810685956358,29.364062290915477,-4.390587259056934,5.637942721430908,-0.7905786667664825,1.7154514275250943,-3.454063608441186
14,1570.6496845650986,51.685822011682866,26.590493396070176,9.154358184550746,-1.1986366135430588,-4.860675025240175,5.739002966708599,-4.086540481044863
15,1575.3452488614864,45.572620759105035,36.429144595675794,5.93567527581103,7.438944679266611,4.513787111718166,-2.158028390525997,0.7799044372245674
16,1570.201683174302,47.591224906567135,34.323351691925275,9.542433310686476,-1.5971825762208796,0.1945802492411334,1.813382098731919,-2.7220024004314434
