Cycle,A,B,C,D,E,F,G,H
0,1666.5877884121755,-3.725197099546068,4.0069965737721045,0.12480408462647752,8.73634261716028,-1.3315299334180004,7.262034894287103,1.5466863785735843
1,1662.2509628973082,-2.177937489981971,-0.7251322126356836,-0.1126035585707772,1.6247695171349434,-1.351809132853576,-0.38475379762545625,6.956017321878495
2,1652.3402434913878,7.306699137246207,4.10763604096263,9.535803025097671,-3.7533235581948126,-0.029974377198326962,-0.30470247733205014,9.785232669600191
3,1648.8076867090226,-2.532401449499613,9.839535106991072,3.7441820400293473,4.19228313264513,-2.116292764790322,-3.3975562780232798,1.6102327455311647
4,1650.5654020132679,2.8744585057389287,2.7930229499018546,2.208682358864836,-4.543976234917672,9.876772538075818,6.379260578331323,6.024317087431594
5,1650.0020360266633,0.2506900953779301,-0.5343650180359365,7.0864115500705775,7.98996480212347,3.3643096496691722,-3.2972028943565768,-3.5880235431332985
6,1650.7871984642532,-3.8773154497170297,7.065985824967628,1.3976239682382063,-1.7525015628623208,-2.8967314562147544,9.249619526984187,3.086021712954457
7,1652.7082710579527,6.5965716053764485,-4.406616654652964,6.966192307823702,1.3417181584392228,-0.22008269308653183,-2.8170611664900154,9.373110860394092
8,1653.1920875118963,9.381399824939583,1.503519809040549,4.890356891585229,3.60923936666633,6.55895244806767,0.9304286779021069,-2.424719744594861
9,1647.1532923178283,6.570898308779235,9.076207852453729,-3.044263012410931,1.5754686783148912,7.407830808644148,5.294916099780597,-3.918706439906547
10,1648.2381047516326,-4.842333361224584,7.1755414044751,5.738531931061315,6.295934006604625,4.4149530222521225,-3.7248050124166077,-2.6423337647757936
11,1658.694581086025,-1.6725952663348425,-1.0716174036761257,-2.661546704624194,-1.9860015729284046,-3.555059426438203,-3.7476932523985034,-2.02255001079537
12,1657.2330368820194,0.5669896935943628,2.4405638662921714,3.0955146035748484,1.1932799364778477,2.0358773214028067,4.9121744800213225,-3.048846519650141
13,1650.0523980176395,-4.8541963319529,1.3224731983176827,9.626135462635972,9.212555527702314,0.7491105189130609,0.8948168699352408,5.664087751243029
14,1654.9926384338355,-1.8828663420049851,-2.4617332757913237,-4.785016680150691,6.766541326428895,-0.8758016622548217,-3.028476167885069,4.888108476928334
15,1656.3053206714062,0.7320869852439458,2.4521228121810266,2.5816217664546253,-1.9344837303318667,5.38845378924575,5.590292211001602,-2.6741647678323193
16,1654.6832525736495,-4.69104444871163,3.2619394235476147,1.4438105948755418,5.743920703732879,7.729380735826071,1.5412858737481212,2.6372740056152475
17,1655.562686855944,5.790804877390521,3.1140587973037324,2.683721620586759,-4.444576015732933,6.730119665192394,-4.965231965055947,-3.7510221845145897
18,1654.5409361419245,-2.0574011249469426,-0.42688585578339744,6.143631031565143,-3.571454802179786,-1.0744581747922237,1.642410752803185,-1.6472155817007108
