Cycle,A,B,C,D,E,F,G,H
0,1671.875074209899,-4.288878881071284,-1.6426068128788285,1.5947212378556603,0.23150248426202147,-4.949009183896802,2.3196770748196425,0.7887354850315731
1,1675.7072387776818,-3.3640852394717795,3.0379236600994055,-2.9519285481836324,-1.9020420319049829,2.2557232024038534,1.5876005754295601,9.94544094897632
2,1653.5572849068976,1.5710335123701578,-1.2250752604924058,2.7135216785184735,1.1422992452426115,9.139101750756168,8.136691025227249,7.6996384813402905
3,1652.8161364292935,4.046831206108344,7.09054251709521,9.063513259196853,7.235289008257142,-0.08722073151724086,9.757479383942956,6.190598015737823
4,1647.8865962398427,9.544788084511996,1.3376082907766342,-0.04861335844619585,9.166790788152657,0.9674276334130365,0.9063527323324916,-2.9106069399487167
5,1660.2501573601703,1.8137014762395722,4.698190077563206,4.772774130528257,-2.933259673134969,4.315863357146,7.73019238748674,9.632725288948665
6,1652.1631851687298,0.18519342912960557,7.7388084639863575,5.631408284269968,5.127248194538176,5.9383745584929315,9.481040300532102,6.975606673896921
7,1654.2576427601152,8.246708790732027,2.352842664253007,-3.115689598109232,-2.3448167369052597,-3.1436970165601457,0.5885668679869713,-4.299776000157804
8,1651.6138761432671,-1.795121996679963,-0.25738209024229164,-2.848472802036724,2.908940016700533,2.7697675940789557,-0.7426634588026095,-1.2331616264614595
9,1650.5187638506584,7.5763295408965305,-4.866510462548579,-3.8659134675440376,-4.028568891401009,4.262467702242986,4.850157341803875,0.4023992938897205
10,1650.397838812441,6.019806909208615,0.7478574604287118,7.723595756315246,3.361923116920247,-4.116113056557568,-0.5594254990099294,9.984055469899435
11,1653.8519725061492,9.628660574476996,-4.256180510904156,-0.3793929807294276,3.326887145480919,-4.152756655035631,2.6380124393607716,2.4287260348324295
12,1660.7423297079438,7.600034701308484,-2.2478854454788526,-2.8548094128988453,-3.5394809654104513,1.943220755428106,7.633159852848726,-3.879109772770267
13,1650.8249866048975,2.4077639049286237,5.729599766532218,2.024111587088692,3.480562823178513,-0.43853044140997177,1.227295637457547,-2.9748609344829644
14,1654.0643345732847,5.377110761059363,-3.9651264087002263,7.499024380137389,-0.744379221655568,-1.4827899907567605,8.330905852201997,2.1029615741109264
15,1646.7094411706576,-2.9627311797377076,-2.191146773836361,7.775157822178308,-3.2275140195007523,-0.7734981748395944,2.387939234387611,-3.6954365939921763
16,1648.8830854573148,-0.08228746516865915,-4.870274103200591,5.2934249108305576,1.351648491835281,-4.315663060122185,-4.979008265855662,-0.498653418318427
17,1657.8065446384992,9.6196392713963,-2.508576451860392,-2.0540992027694487,-4.496903318669369,3.958569319246557,9.003343049285881,-0.41672987467770106
18,1659.4274741150803,-0.818502506536972,8.138066481105927,9.438597205617898,6.649437781728166,-3.6584645766905006,7.9215840268111855,-3.041596858923171
19,1653.923700891597,-2.282735653837773,6.655158164113891,0.7385082151399756,-4.7736165497209475,1.2874324844412683,9.66108849607743,7.151856759902444
20,1658.7116046311894,2.7550438883638515,-3.5303515771309435,4.758806581514461,-0.7029935488294194,8.676927164807259,-2.489250155572695,-1.0974747040518205
21,1652.666673879187,-1.7380998261845733,-4.230275337253495,7.148929976683307,1.9546904440367978,8.843085207958186,8.333107839199782,4.212281243399316
22,1655.9807407410453,5.952400193351636,6.738138740445736,-4.059662814655439,-2.0826675090999407,0.973035206623603,-4.133372340840732,-0.0999430819451721
23,1650.3974406420166,4.492597072966127,5.0014579416704965,-0.439870006719711,3.5339297125669304,-1.283426135699134,-2.3157419013961915,8.079150758898408
24,1657.9172148677608,7.679904087421319,6.365828697003275,6.283088217089491,4.546478727681292,9.945687346897415,4.3346416273729425,-1.5951316652134242
25,1647.9815598260227,-4.520454328034723,-0.2404883801868376,-3.6093514568688843,5.317773916725686,7.541960426554629,1.8523384337155573,6.075690046033909
26,1657.5579965928662,-4.049641792490083,9.800190961675774,3.9449624197842112,0.7283959197409988,2.624570935498568,8.795399736679741,8.053511762964524
27,1658.2401426118017,2.467943929118917,0.1726164755926245,-4.215415668236391,0.4937946258803736,8.572930669853191,3.261054318887364,5.964164253245787
28,1651.6609832092745,1.9591040224608713,-3.808211967633029,-0.8931725823871588,5.602204153751833,2.7731866289991576,2.5727991056121366,1.0933683256580133
29,1656.3960741109577,-3.926179804729199,-2.0339338181847486,9.029584318786242,-1.9243728285463613,-1.705753567437264,6.518267497051216,-2.9314674360119404
30,1659.5440133365253,0.7822557913145225,-3.7745148846267327,-0.4336223291113743,-4.8324946618165,1.1822352267103184,4.8599748531946645,5.529632916334336
31,1659.7023253238133,-1.4541603615885093,7.076747008303542,8.649874071802897,0.6704790611871649,-4.762559953243719,-1.6438384771841772,0.1720465272829399
32,1648.0577247295723,-2.1872432491190326,4.908231258662365,7.490630608550498,4.789106136245476,4.821690124955973,2.43997428946423,7.419899265378163
33,1657.4678815211782,6.457654216330065,3.5467008340835307,1.374107789271151,5.507148562523023,5.7071477804066575,7.122474231036676,6.645170713747449
34,1650.966189594921,6.0650200449210345,4.9016886496844645,-1.568096362489083,9.012966022129037,-0.40516447725635096,3.675954180015504,-4.170430873087101
35,1658.752415705408,-3.3459821437675794,-0.32109853376734954,7.431863302445755,9.22486285333784,-1.9497535825153705,2.6974279191459445,3.750770659193206
36,1658.7641433982647,-0.10300252224607664,5.0347912564382025,9.881160425683806,9.182778786498881,-1.1634780727660408,4.874004505780158,2.349759770293394
37,1657.9657292229851,5.224563682892548,-4.445107399785328,2.5618730087820936,0.34926951382955274,-1.7545771207591065,-4.918863314851753,4.854877718486783
38,1657.762390742923,-4.363132305507988,9.193037001479828,7.238869522170297,7.016489111543535,3.478875211737563,4.04580327803542,4.883978258789758
39,1650.7216942562657,3.9444796967199967,9.341477009271069,-3.904803838151363,-4.192285717942482,6.910073238316915,6.448743130771277,7.895465350462597
40,1651.4452427138776,3.938020551531027,8.744792924508307,6.714890476002523,2.0860348524941266,0.27497362809440773,-1.0770113893773186,-3.1238771774447023
41,1651.17274033625,-3.866380235424022,-1.7236861320677215,2.073024669113133,9.523014474206144,6.6830762383514255,4.215450757376649,0.8196250408718955
42,1657.415528163404,-2.415151917581701,8.89915256538835,3.6080728443251147,1.1038268475657933,2.5108288425375607,0.8823959100602456,-4.63906868204187
43,1658.5682394962157,6.727056712505947,-1.7043985981234577,-1.6252315519776275,6.708042113343019,6.161769737770271,-2.9578241787002857,5.236340935221417
44,1656.472470553629,9.334487103570437,7.287358981339075,7.256738643716256,0.14477894810194147,-2.493390470313186,-3.82468938260234,-1.320210267064156
45,1654.7150223809056,7.39161631158696,5.845685596093189,4.329579773025065,1.1157592933489129,-1.3447450162229337,0.7184353808417221,7.252144239935653
46,1658.7934366358722,2.94401078565886,8.318387792691379,-2.876994937120127,6.409457014038862,-4.339626910076298,5.548300476725146,4.879011273878664
47,1659.444028994552,-3.26359581479035,9.210794022476641,6.656565466248294,0.18579241928279622,-0.14254008998082224,2.073863297750247,2.082887641493577
48,1655.2134706431348,-3.397497549876318,-3.4688826588005868,-2.225915130373308,-3.0752455143562925,0.20736262412427386,4.483791209380673,9.737200873945778
49,1662.2805932897866,9.818679164761297,1.8127022111913007,-2.042846265009761,6.8335316050857955,-3.996527232587161,1.527260602402313,1.8038204305230359
50,1649.1888892841864,2.771413531596954,-0.13355467499355722,9.044384957211165,-4.566376050024206,7.553482878944523,1.979610798416501,-0.32279576462621584
51,1656.2684549692112,8.393806355849753,-0.905272043443329,-3.855520057710404,-1.9733648196448605,1.8096309636614265,-1.1129743651008766,4.214591218181065
52,1662.5984073545246,-2.655163118744452,-4.734771034081763,5.729265688306921,2.7339664303499847,-2.606894267556087,-2.889403057297437,0.6830484070245593
53,1642.5493294044934,2.584994254525882,1.3799306217345793,4.298565284282866,6.217883574024544,-1.8163725009441594,2.3193838603537102,0.1877596085595794
54,1639.0539763087759,5.278650457215029,3.1039515182159363,1.531300639071814,7.494336408183219,-0.288551857315551,8.116657207997816,4.8628606293432775
55,1632.9538821867013,-1.7396271874598717,1.94454510049645,4.382897750947295,3.424332405118916,-4.920556639707643,1.1837857934335636,5.136659128537406
56,1641.6752416035845,-3.7331184527238377,-2.6468283413132694,2.4234327763074646,-0.5921618263149693,1.5750110980942242,9.284538263173047,2.361382027924675
57,1642.6216614184336,4.1597396598644565,-2.02467121082715,2.40887215925499,-4.4607882333382936,-0.4694115300793982,2.014683333897918,9.061933492933086
58,1642.7476751850684,6.008445612188222,0.695616626613587,4.521378161998408,4.428047974252694,5.406363111426124,6.339872392895764,-2.8927415535689027
59,1633.1989475407802,-3.9629018661479662,9.989971679662107,-2.5179412142262696,-0.24631656298057436,6.4918563202426665,4.13453349415202,-4.992809208797068
60,1638.1893304011287,7.209888949142975,-2.9345606933199293,5.578089232009724,-0.8678065190559572,-2.693101982748054,0.9269342593909755,-0.2388378567478897
61,1642.4577312376164,0.46179822702882056,4.131138257216367,-1.3971929705888755,3.015478751621778,8.134648820526913,-4.054319363408273,-1.329742536845698
62,1643.1007034577785,5.364024158387979,4.588779939461947,7.564552469718052,-0.6046452944889644,4.645000145875173,1.4356352993040398,-3.9819775856250543
63,1647.6287530489426,0.03989540670546532,2.1335606366798494,2.6904467658021893,2.712350719042891,7.577184430762969,-3.4219005324164558,-0.8658389496161085
64,1635.7895256214406,-0.8177899320825563,-0.15166328852633004,5.963303188105138,7.521430473877315,8.44043958592644,6.0270816398482285,7.197517477175433
65,1640.9768689416262,-0.5315804429000801,1.1734075249790434,6.893167872757353,-2.868979687838938,5.485173000662293,-1.7334878800402373,2.2692199259815746
66,1641.852841000837,-3.2599714529875246,6.194970354175389,4.250803994841242,4.216637579659778,2.000760782343753,4.82414943029266,1.0441267431998993
67,1642.8235086943391,6.46432218421603,2.6663935827640968,-2.081313167924306,4.950910235119993,-1.4853824952574977,-4.248909617735217,5.365565686464542
68,1634.840162869119,3.0522306549381444,-1.7218326972298321,8.714551506867789,-3.106460659305788,5.452372825109451,-4.794337543350233,-4.2416918528445695
69,1643.6742390556308,5.70718889316246,1.075278501112086,4.499966158922229,-3.708484668506769,3.148981226750628,6.5050196781699885,6.710298453214101
70,1646.6834637756497,0.5499919057953635,0.8292683402428187,5.567952922229068,-4.968679377673114,8.155927034727618,4.116584888002237,9.36514765061108
